,gaze_0_x,gaze_0_y,gaze_0_z,gaze_1_x,gaze_1_y,gaze_1_z,gaze_angle_x,gaze_angle_y,pose_Tx,pose_Ty,pose_Tz,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,face_id,video
1528,-0.122081,0.217556,-0.968383,-0.323828,0.199413,-0.9248620000000001,-0.231,0.217,114.1,-84.3,500.5,0.15,0.248,0.006,0.18,0.0,0.0,0.52,1.97,0.92,0.42,1.18,2.07,1.25,0.27,0.0,1.67,0.0,2.01,0.0,0.0,0,590
1529,-0.121148,0.23893000000000003,-0.96345,-0.324397,0.21939499999999998,-0.920126,-0.23199999999999998,0.239,112.8,-84.2,497.3,0.17600000000000002,0.249,0.002,0.0,0.0,0.03,0.13,2.19,1.07,0.44,1.23,2.36,1.09,0.0,0.0,0.86,0.16,2.04,0.18,0.0,0,590
1530,-0.036291000000000004,0.268018,-0.96273,-0.24490100000000004,0.251155,-0.9364530000000001,-0.147,0.267,118.0,-84.8,497.4,0.214,0.125,-0.012,0.0,0.0,0.0,0.26,2.54,1.88,1.24,1.01,2.49,1.74,0.0,0.0,1.0,0.07,2.01,0.42,0.0,0,590
1531,-0.057337,0.35435700000000003,-0.933351,-0.278964,0.345451,-0.896015,-0.182,0.365,109.9,-78.4,502.9,0.348,0.183,-0.07200000000000001,0.67,0.09,0.0,0.47,1.91,1.06,0.32,1.19,2.74,1.1,0.0,0.0,1.95,0.0,2.18,0.32,0.15,0,590
1537,0.45373900000000006,0.15528699999999998,-0.8775,0.302598,0.161936,-0.939261,0.39399999999999996,0.17300000000000001,-129.8,-48.7,562.3,0.109,-0.43700000000000006,0.011000000000000001,0.15,0.0,0.0,1.36,1.29,0.0,0.0,0.31,0.62,0.0,1.27,1.07,0.0,0.38,0.92,2.56,0.0,0,209
1538,0.442367,0.163613,-0.881784,0.29986599999999997,0.16777999999999998,-0.939111,0.387,0.18,-131.6,-50.3,572.4,0.12,-0.418,0.004,0.15,0.0,0.0,1.12,1.16,0.0,0.44,0.85,0.72,0.37,1.0,1.77,0.0,0.0,1.09,1.2,0.0,0,209
1539,0.441596,0.185142,-0.8779040000000001,0.292221,0.189947,-0.937298,0.384,0.204,-132.4,-51.4,575.2,0.155,-0.408,0.006999999999999999,0.02,0.0,0.0,1.68,1.18,0.0,0.15,0.17,0.48,0.0,1.13,0.0,0.0,0.52,0.57,1.5,0.0,0,209
1541,0.085511,0.203524,-0.9753290000000001,-0.098051,0.21331,-0.972052,-0.006,0.21100000000000002,-83.3,-81.8,386.7,0.092,0.149,0.005,0.85,0.0,0.0,0.87,0.98,1.32,0.79,1.98,0.96,0.0,0.0,0.56,0.0,0.0,1.07,1.29,0.09,1,221
1543,0.039461,0.23582399999999998,-0.970994,-0.143252,0.24395300000000003,-0.959148,-0.054000000000000006,0.244,-83.6,-86.7,403.7,0.12300000000000001,0.21,0.018000000000000002,0.74,0.0,0.0,0.34,1.57,1.76,1.07,1.89,1.28,0.11,0.0,0.0,0.0,0.0,1.86,2.74,0.09,1,221
1545,0.044521,0.27524499999999996,-0.9603430000000001,-0.13577,0.284747,-0.948939,-0.048,0.285,-95.4,-91.8,420.4,0.18600000000000003,0.213,-0.023,0.79,0.0,0.0,0.0,1.22,1.34,1.42,2.31,1.05,0.87,0.0,0.0,0.0,0.0,1.58,1.39,0.03,1,221
1554,0.461844,0.100489,-0.88125,0.307342,0.08532100000000001,-0.947766,0.39799999999999996,0.10099999999999999,-115.8,-58.3,588.0,0.002,-0.44799999999999995,0.038,0.59,0.0,0.0,0.0,2.31,1.31,0.0,0.84,1.26,0.0,0.69,0.0,0.0,0.0,1.29,0.48,0.55,0,235
1556,0.486436,0.120441,-0.865375,0.327388,0.10794200000000001,-0.9387040000000001,0.424,0.126,-106.8,-58.8,576.5,0.013999999999999999,-0.49200000000000005,0.048,0.57,0.0,0.0,0.0,2.11,0.15,0.04,1.11,1.32,0.0,0.24,0.0,0.0,0.0,1.58,1.09,0.77,0,235
1558,0.480728,0.13178900000000002,-0.8669100000000001,0.32501199999999997,0.118423,-0.9382659999999999,0.42,0.138,-102.0,-58.7,572.8,0.021,-0.49200000000000005,0.052000000000000005,0.35,0.0,0.0,0.0,1.78,1.52,0.07,0.78,0.85,0.0,0.87,0.08,0.0,0.59,1.87,2.04,0.83,0,235
1560,0.470153,0.180168,-0.864,0.30136399999999997,0.168904,-0.9384299999999999,0.40399999999999997,0.191,-97.3,-53.9,582.1,0.107,-0.478,0.111,0.51,0.0,0.0,0.0,1.84,0.67,0.71,1.14,0.72,0.0,0.61,0.0,0.0,0.12,1.31,1.15,0.56,0,235
1562,0.5129859999999999,0.232837,-0.826216,0.33423400000000003,0.22127800000000003,-0.9161459999999999,0.45299999999999996,0.255,-87.2,-45.9,569.4,0.217,-0.563,0.182,0.44,0.0,0.14,0.44,1.39,0.62,0.0,0.76,0.62,0.0,1.04,0.2,0.0,0.54,0.26,1.07,0.76,0,235
1571,0.377943,0.24576399999999998,-0.8926139999999999,0.212177,0.24599200000000002,-0.9457639999999999,0.311,0.261,7.9,-148.3,584.3,0.14300000000000002,-0.419,0.009000000000000001,0.0,0.0,0.0,1.04,0.4,1.07,0.54,0.0,0.41,0.0,2.18,0.45,0.0,1.14,0.0,0.04,0.15,1,235
1574,0.394743,0.123199,-0.910494,0.24150700000000003,0.126393,-0.962133,0.32799999999999996,0.133,-4.6,-136.6,568.0,-0.016,-0.429,-0.13699999999999998,0.33,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,1,235
1576,0.23544299999999999,-0.169016,-0.9570790000000001,0.05326,-0.156384,-0.986259,0.147,-0.166,-10.0,-133.4,605.5,-0.374,-0.155,-0.14,0.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.41,0.0,0.6,0.42,0.0,0.28,0.0,0.0,0.0,1,235
1577,0.21170100000000003,-0.172368,-0.962015,0.031415,-0.164217,-0.985924,0.124,-0.171,-9.1,-133.7,598.5,-0.38,-0.126,-0.11800000000000001,0.1,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.66,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1,235
1579,-0.084377,0.22317199999999998,-0.9711200000000001,-0.280978,0.214765,-0.935376,-0.18899999999999997,0.226,128.3,-227.8,649.4,0.105,0.19399999999999998,-0.003,0.0,0.0,0.93,0.47,1.29,0.56,0.8,0.48,0.63,0.0,0.28,0.0,0.12,0.06,0.0,0.0,0.34,0,235
1580,0.190329,-0.24423699999999998,-0.9508540000000001,0.010864,-0.232316,-0.9725799999999999,0.10400000000000001,-0.243,-9.5,-137.2,612.2,-0.45799999999999996,-0.099,-0.10300000000000001,0.0,0.0,0.0,0.21,1.31,0.27,0.0,0.0,0.65,0.0,0.46,0.77,0.0,0.0,0.0,0.0,0.0,1,235
1581,-0.099881,0.237494,-0.96624,-0.296998,0.22878,-0.927066,-0.207,0.24100000000000002,128.4,-226.7,650.1,0.11900000000000001,0.21600000000000003,-0.006999999999999999,0.0,0.0,0.59,0.9,1.13,0.0,0.55,0.25,0.55,0.0,0.23,0.0,1.05,0.19,0.0,0.0,0.74,0,235
1583,-0.069967,0.237696,-0.968816,-0.273517,0.233012,-0.933217,-0.179,0.243,128.2,-221.0,639.9,0.124,0.17600000000000002,-0.012,0.0,0.0,0.81,0.78,1.39,0.28,0.32,0.17,0.88,0.07,0.04,0.0,0.52,0.12,0.36,0.0,0.42,0,235
1585,-0.062065999999999996,0.215131,-0.974611,-0.265475,0.21326599999999998,-0.940234,-0.16899999999999998,0.22,132.2,-218.7,634.8,0.09300000000000001,0.157,-0.005,0.0,0.0,0.65,1.41,1.56,0.06,0.55,0.67,0.68,0.0,0.38,0.22,0.51,0.02,0.14,0.0,0.43,0,235
1587,-0.06325399999999999,0.211796,-0.9752649999999999,-0.26454099999999997,0.207269,-0.941837,-0.16899999999999998,0.215,138.1,-221.2,635.4,0.08800000000000001,0.156,-0.002,0.0,0.0,0.15,0.0,1.28,0.63,0.77,0.0,0.76,0.0,0.37,0.0,0.22,0.04,0.0,0.0,0.44,0,235
1589,-0.082211,0.259899,-0.9621299999999999,-0.282722,0.250946,-0.925794,-0.191,0.264,145.4,-224.5,642.1,0.149,0.18,-0.004,0.0,0.0,0.0,0.0,1.06,0.99,0.65,0.0,0.85,0.0,0.03,0.0,0.22,0.0,0.32,0.0,0.7,0,235
1591,-0.067997,0.222953,-0.972455,-0.266047,0.20890100000000003,-0.941052,-0.17300000000000001,0.222,145.8,-216.4,618.1,0.091,0.154,0.04,0.23,0.0,0.71,0.07,1.18,0.0,0.07,0.0,0.74,0.38,0.57,0.32,0.0,0.33,0.0,0.0,0.49,0,235
1593,-0.096975,0.185589,-0.9778309999999999,-0.28467600000000004,0.16959000000000002,-0.9435030000000001,-0.196,0.183,140.9,-206.3,581.5,0.036000000000000004,0.182,0.069,1.59,0.0,0.27,1.12,1.7,0.0,0.0,0.0,1.04,0.0,0.0,0.15,0.0,1.21,0.0,0.0,0.52,0,235
1594,-0.132607,0.16986099999999998,-0.976505,-0.325176,0.140941,-0.935092,-0.235,0.161,143.1,-206.3,577.1,0.008,0.235,0.11,1.64,0.0,0.0,0.83,1.25,0.0,0.0,0.3,0.31,0.0,0.78,2.14,2.04,0.87,0.0,0.93,0.21,0,235
1600,-0.092517,0.156805,-0.9832870000000001,-0.273884,0.11338699999999999,-0.9550549999999999,-0.187,0.139,148.1,-209.5,555.0,-0.046,0.157,0.18100000000000002,0.21,0.0,0.0,0.46,2.51,0.0,0.35,1.04,0.93,0.2,0.48,0.82,0.75,0.89,0.0,0.0,0.13,0,235
1604,-0.09490900000000001,0.20965799999999998,-0.973158,-0.290075,0.18220799999999998,-0.9394979999999999,-0.19899999999999998,0.20199999999999999,163.1,-237.1,641.3,0.057,0.175,0.09699999999999999,0.67,0.0,0.0,0.11,1.65,0.99,0.61,0.0,0.59,0.4,0.26,2.94,1.66,1.31,0.0,0.0,0.42,0,235
1606,-0.089435,0.241968,-0.9661540000000001,-0.28081500000000004,0.223649,-0.93334,-0.193,0.24,164.9,-235.9,653.0,0.114,0.166,0.049,0.71,0.0,0.0,0.47,1.94,0.59,0.99,0.47,1.29,0.16,0.27,0.0,0.0,1.44,0.0,0.0,0.27,0,235
1607,-0.130924,0.303874,-0.943673,-0.310069,0.284206,-0.9072399999999999,-0.23399999999999999,0.308,161.8,-234.4,664.7,0.212,0.22899999999999998,0.005,0.0,0.32,1.19,2.15,0.55,0.0,0.72,0.43,0.74,0.0,0.86,0.0,0.28,0.1,0.0,0.0,0.07,0,235
1608,-0.14613199999999998,0.283032,-0.9479120000000001,-0.320847,0.266457,-0.908877,-0.24600000000000002,0.28800000000000003,153.5,-233.3,662.6,0.182,0.257,-0.006,0.0,0.0,0.76,1.1,0.92,0.42,0.35,0.07,0.72,0.0,0.67,0.0,0.51,0.23,0.0,0.0,0.44,0,235
1609,0.215612,-0.037013,-0.975777,0.034852999999999995,-0.017093999999999998,-0.999246,0.126,-0.027000000000000003,-34.2,-115.9,630.3,-0.161,-0.122,-0.106,1.23,0.0,0.0,0.0,1.81,0.0,0.38,0.0,0.47,0.0,0.03,0.5,0.0,0.13,0.0,0.0,0.15,1,235
1610,-0.144367,0.28233,-0.948392,-0.322736,0.271402,-0.9067430000000001,-0.247,0.29,147.2,-234.0,671.9,0.19399999999999998,0.26,-0.027999999999999997,0.14,0.0,0.25,0.62,0.8,0.31,0.05,0.48,0.74,0.0,0.65,0.0,0.27,0.16,0.28,0.09,0.44,0,235
1611,0.160195,-0.143973,-0.9765290000000001,-0.015957,-0.122795,-0.9923040000000001,0.073,-0.135,-37.5,-116.6,613.3,-0.309,-0.047,-0.11199999999999999,0.92,0.0,0.0,0.28,2.0,0.53,0.0,0.0,0.3,0.0,0.47,0.23,0.96,0.73,0.0,0.0,0.0,1,235
1612,-0.156399,0.252114,-0.954975,-0.327642,0.24344000000000002,-0.9129010000000001,-0.254,0.259,138.1,-230.9,666.4,0.14400000000000002,0.276,-0.018000000000000002,0.15,0.0,0.67,0.73,0.55,0.0,0.49,0.03,0.83,0.0,0.51,0.0,0.08,0.48,0.4,0.0,0.64,0,235
1613,0.14143,-0.16561800000000002,-0.9759959999999999,-0.044848,-0.139568,-0.989196,0.049,-0.154,-42.3,-115.4,600.6,-0.321,-0.011000000000000001,-0.133,0.79,0.0,0.0,0.19,1.71,0.0,0.0,0.0,0.11,0.0,0.75,0.69,0.0,0.88,0.0,0.75,0.0,1,235
1614,-0.096923,0.206934,-0.973542,-0.28423000000000004,0.202035,-0.937227,-0.19699999999999998,0.21100000000000002,132.2,-226.8,652.8,0.08,0.205,-0.017,0.2,0.0,0.82,0.62,1.38,1.29,0.53,0.0,1.03,0.1,0.69,0.0,0.11,0.51,0.14,0.0,0.51,0,235
1615,0.129642,-0.185648,-0.9740270000000001,-0.054434,-0.165525,-0.9847020000000001,0.038,-0.177,-41.3,-116.6,583.7,-0.368,0.011000000000000001,-0.115,0.86,0.21,0.0,0.0,2.23,1.09,0.0,0.0,0.59,0.0,0.13,0.14,0.0,0.62,0.12,1.32,0.0,1,235
1616,-0.082885,0.246185,-0.965672,-0.281008,0.241162,-0.928911,-0.19,0.252,131.2,-230.3,658.3,0.138,0.195,-0.031,0.49,0.0,0.39,0.87,1.37,0.76,0.46,0.27,0.9,0.0,0.24,0.0,0.45,0.13,0.39,0.0,0.31,0,235
1618,-0.087476,0.22602399999999997,-0.9701860000000001,-0.28257899999999997,0.220469,-0.933564,-0.192,0.23,129.2,-232.6,654.3,0.11,0.2,-0.026000000000000002,0.72,0.0,0.84,0.0,1.57,0.49,0.62,0.14,1.13,0.0,0.21,0.0,0.29,0.6,0.26,0.0,0.54,0,235
1620,-0.090486,0.23436300000000002,-0.967929,-0.286487,0.225187,-0.9312440000000001,-0.196,0.237,130.7,-235.1,657.3,0.114,0.203,-0.008,0.58,0.0,0.59,0.76,1.24,0.0,0.29,0.0,0.94,0.06,0.49,0.0,0.56,0.51,0.21,0.0,0.35,0,235
1622,-0.06944600000000001,0.24372,-0.967356,-0.269762,0.23239200000000002,-0.934464,-0.177,0.245,135.2,-233.1,654.7,0.12,0.17300000000000001,0.012,0.61,0.0,0.15,0.43,1.01,0.0,0.81,0.0,0.61,0.0,0.42,0.0,0.96,0.0,0.19,0.0,0.38,0,235
1624,0.362132,0.082847,-0.9284379999999999,0.194885,0.08365299999999999,-0.977252,0.284,0.087,-53.3,-121.1,971.4,0.021,-0.349,0.015,1.14,0.0,0.13,0.0,0.19,0.44,0.0,0.75,1.28,0.0,0.74,1.19,0.0,0.95,0.0,0.37,0.0,0,557
1631,0.377104,-0.0902,-0.921768,0.208767,-0.076188,-0.974993,0.3,-0.087,-134.4,62.8,906.7,-0.14400000000000002,-0.325,-0.115,1.48,0.6,0.0,0.0,0.0,0.0,0.0,0.24,0.16,0.0,0.0,0.29,0.0,0.42,0.0,0.41,0.0,0,557
1635,0.034131,0.17915999999999999,-0.9832280000000001,-0.16161099999999998,0.19334300000000001,-0.9677290000000001,-0.065,0.18899999999999997,-57.2,-55.3,566.3,0.163,0.175,-0.09300000000000001,0.0,0.0,0.0,0.0,1.18,0.21,0.21,0.91,1.38,0.0,0.0,0.0,0.88,0.02,0.53,0.25,0.0,0,543
1636,0.014588999999999998,0.187898,-0.98208,-0.186909,0.20264000000000001,-0.96125,-0.08800000000000001,0.198,-57.2,-56.4,558.6,0.165,0.207,-0.09,0.0,0.0,0.0,0.0,1.32,0.57,0.35,1.29,1.5,0.0,0.0,0.0,0.56,0.0,0.84,0.0,0.0,0,543
1637,-0.034801,0.138283,-0.9897809999999999,-0.22319699999999998,0.157404,-0.961981,-0.131,0.15,-59.1,-64.9,556.5,0.073,0.267,-0.087,0.0,0.0,0.6,0.54,1.43,1.5,1.28,1.53,1.11,0.1,0.19,0.22,0.0,0.21,0.78,0.06,0.88,0,543
1638,-0.093636,0.08326499999999999,-0.9921190000000001,-0.270642,0.104196,-0.957025,-0.185,0.096,-59.0,-72.0,549.6,-0.015,0.337,-0.061,0.1,0.0,0.31,0.75,1.23,1.88,1.21,1.49,0.8,0.46,0.46,0.79,0.0,0.44,0.72,1.49,1.06,0,543
1639,-0.110794,0.054398,-0.992353,-0.284288,0.07537100000000001,-0.955772,-0.2,0.067,-57.4,-76.6,551.5,-0.065,0.35600000000000004,-0.037000000000000005,0.4,0.0,0.0,0.26,1.47,1.7,1.22,1.12,0.59,0.14,0.49,0.22,0.0,0.77,1.16,0.4,0.82,0,543
1640,-0.12088,0.034007,-0.992085,-0.291955,0.052690999999999995,-0.9549790000000001,-0.209,0.044000000000000004,-54.6,-79.7,560.4,-0.095,0.363,-0.015,0.43,0.0,0.1,0.9,1.55,2.79,1.38,0.88,0.49,0.0,0.64,0.37,0.0,0.62,1.11,0.63,0.7,0,543
1641,-0.12491700000000001,0.020681,-0.9919520000000001,-0.294892,0.035163,-0.954883,-0.212,0.028999999999999998,-49.5,-82.1,563.4,-0.114,0.364,0.006999999999999999,1.28,0.0,0.05,1.12,1.47,3.16,1.19,0.6,0.84,0.16,0.51,0.36,0.0,0.37,1.02,0.42,0.47,0,543
1642,-0.120722,0.011651,-0.992618,-0.288163,0.020609,-0.95736,-0.207,0.017,-44.7,-85.8,580.9,-0.11900000000000001,0.34700000000000003,0.027999999999999997,0.54,0.0,0.0,0.82,1.37,2.43,0.89,0.71,1.09,0.0,0.0,0.0,0.55,0.0,0.44,1.35,0.34,0,543
1643,-0.109923,0.017447,-0.9937870000000001,-0.272422,0.019589,-0.9619780000000001,-0.193,0.019,-39.3,-87.9,593.6,-0.111,0.32299999999999995,0.043,0.0,0.0,0.0,0.69,1.06,2.63,0.85,0.32,0.73,0.0,0.0,0.0,0.23,0.0,0.31,1.33,0.25,0,543
1644,-0.11300999999999999,0.023665000000000002,-0.9933120000000001,-0.27259099999999997,0.020628999999999998,-0.961909,-0.195,0.023,-33.1,-88.4,596.3,-0.106,0.321,0.06,0.0,0.0,0.0,0.95,0.95,2.73,0.87,0.39,0.97,0.0,0.0,0.0,0.34,0.0,0.32,1.73,0.11,0,543
1645,-0.110322,0.050657,-0.992604,-0.272212,0.040188,-0.961398,-0.193,0.046,-26.5,-88.6,602.2,-0.07200000000000001,0.315,0.086,0.0,0.0,0.0,0.92,1.04,2.76,1.3,0.2,0.74,0.0,0.09,0.0,0.0,0.0,0.31,1.04,0.02,0,543
1646,-0.11409000000000001,0.064345,-0.9913850000000001,-0.27568899999999996,0.048478,-0.960024,-0.19699999999999998,0.057999999999999996,-19.7,-88.6,603.7,-0.06,0.314,0.109,0.0,0.0,0.0,0.0,1.14,2.53,1.46,0.28,0.68,0.0,0.38,0.0,0.0,0.0,0.56,1.33,0.04,0,543
1647,-0.11558399999999999,0.063104,-0.991291,-0.277301,0.041760000000000005,-0.959875,-0.19899999999999998,0.054000000000000006,-11.9,-88.3,602.9,-0.064,0.309,0.14300000000000002,0.0,0.0,0.0,1.04,1.02,2.59,1.35,0.17,0.68,0.0,0.3,0.0,0.05,0.0,0.3,0.87,0.0,0,543
1648,-0.10593599999999999,0.077699,-0.991333,-0.26965,0.048179,-0.961752,-0.19,0.064,-3.3,-89.1,609.2,-0.048,0.292,0.179,0.0,0.0,0.0,0.16,1.22,2.42,1.34,0.32,0.64,0.0,0.32,0.0,0.0,0.0,0.5,1.18,0.0,0,543
1649,-0.088022,0.11861400000000001,-0.989031,-0.255741,0.07933,-0.963485,-0.174,0.10099999999999999,4.8,-90.0,621.3,0.008,0.271,0.21100000000000002,0.0,0.0,0.0,0.83,1.59,2.16,1.17,0.47,0.92,0.0,0.0,0.0,0.0,0.0,1.3,0.65,0.0,0,543
1650,-0.07648200000000001,0.153679,-0.9851559999999999,-0.23939899999999997,0.10873900000000002,-0.9648129999999999,-0.161,0.134,12.4,-89.2,627.3,0.055,0.24600000000000002,0.23600000000000002,0.0,0.0,0.0,1.2,1.86,1.92,1.01,0.31,1.37,0.0,0.08,0.0,0.14,0.0,1.64,1.47,0.0,0,543
1652,-0.051675,0.218444,-0.9744799999999999,-0.218319,0.162359,-0.962277,-0.139,0.19399999999999998,24.6,-83.7,633.2,0.14800000000000002,0.196,0.285,0.0,0.0,0.0,0.94,1.88,2.23,0.51,0.81,1.9,0.9,0.0,0.42,0.51,0.0,1.65,0.61,0.0,0,543
1653,-0.033,0.240452,-0.9701,-0.206871,0.181573,-0.9613719999999999,-0.124,0.215,29.0,-79.0,620.8,0.184,0.168,0.292,0.0,0.0,0.12,0.46,2.05,2.7,0.85,1.06,1.79,0.29,0.0,0.0,0.29,0.0,1.68,0.01,0.0,0,543
1654,-0.043739,0.247121,-0.9679969999999999,-0.225221,0.18298299999999998,-0.9569709999999999,-0.139,0.22,31.9,-74.4,596.4,0.192,0.19,0.295,0.0,0.0,0.0,0.39,2.26,2.38,1.0,1.24,1.92,0.24,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0,543
1655,-0.063458,0.242799,-0.9679989999999999,-0.249317,0.17407999999999998,-0.9526469999999999,-0.161,0.214,32.9,-71.0,580.5,0.18,0.218,0.302,0.0,0.0,0.0,0.43,2.35,1.81,0.57,2.08,2.45,0.0,0.0,0.0,0.0,0.0,1.79,0.47,0.0,0,543
1656,-0.114249,0.248964,-0.961751,-0.310987,0.1681,-0.9354299999999999,-0.22,0.21600000000000003,31.6,-66.8,558.3,0.174,0.294,0.324,0.0,0.0,0.0,0.0,2.31,2.2,0.62,1.95,2.32,0.0,0.0,0.0,0.01,0.0,1.45,0.21,0.0,0,543
1657,-0.11984600000000001,0.261842,-0.957641,-0.317458,0.176608,-0.931681,-0.22699999999999998,0.228,30.3,-65.5,557.1,0.19,0.303,0.33399999999999996,0.0,0.0,0.0,0.0,2.03,1.58,0.27,2.07,2.38,0.16,0.0,0.0,0.05,0.06,1.38,0.0,0.0,0,543
1658,-0.12215899999999999,0.267296,-0.9558399999999999,-0.320226,0.18068299999999998,-0.929951,-0.23,0.233,28.6,-64.4,556.9,0.198,0.308,0.33899999999999997,0.0,0.0,0.0,0.0,2.24,1.5,0.57,2.42,2.4,0.0,0.0,0.0,0.35,0.16,1.52,0.56,0.0,0,543
1659,-0.122932,0.27211399999999997,-0.9543799999999999,-0.319347,0.182426,-0.9299129999999999,-0.231,0.237,25.9,-64.9,557.3,0.201,0.31,0.35,0.0,0.0,0.0,0.0,2.28,1.12,0.33,1.98,2.41,0.0,0.0,0.0,0.0,0.0,1.43,0.32,0.0,0,543
1660,-0.12113,0.270215,-0.95515,-0.316594,0.180849,-0.931162,-0.228,0.235,21.7,-66.1,559.0,0.198,0.31,0.353,0.0,0.0,0.0,0.0,1.98,1.41,0.25,1.9,2.42,0.0,0.0,0.0,0.0,0.17,1.4,0.69,0.0,0,543
1661,-0.118325,0.26558200000000004,-0.9568,-0.313232,0.179586,-0.932542,-0.225,0.231,16.5,-66.3,558.9,0.192,0.311,0.342,0.0,0.0,0.0,0.0,2.14,1.54,0.01,1.98,2.55,0.0,0.0,0.0,0.27,0.37,1.33,0.39,0.0,0,543
1662,-0.112766,0.25676,-0.959874,-0.307342,0.173708,-0.93561,-0.218,0.223,11.3,-65.5,558.3,0.182,0.308,0.331,0.0,0.0,0.0,0.0,2.04,1.29,0.36,2.18,2.25,0.0,0.0,0.0,0.27,0.3,1.26,0.68,0.0,0,543
1663,-0.104028,0.258036,-0.960518,-0.300998,0.180033,-0.936477,-0.21,0.22699999999999998,7.3,-64.9,558.6,0.18899999999999997,0.303,0.305,0.0,0.0,0.0,0.0,1.92,1.84,0.24,2.07,2.36,0.06,0.0,0.0,0.37,0.04,1.38,1.58,0.0,0,543
1664,-0.09983,0.25997600000000004,-0.960441,-0.299437,0.187149,-0.935582,-0.20800000000000002,0.23199999999999998,4.5,-64.6,563.8,0.19,0.301,0.27899999999999997,0.0,0.0,0.14,0.0,2.32,1.63,0.39,2.04,2.32,0.0,0.0,0.0,0.22,0.0,1.59,0.96,0.15,0,543
1665,-0.098615,0.259008,-0.960828,-0.29834099999999997,0.18848800000000002,-0.9356629999999999,-0.20600000000000002,0.23199999999999998,1.7,-64.9,569.0,0.184,0.299,0.26899999999999996,0.0,0.0,0.0,0.0,2.04,1.51,0.42,2.01,2.18,0.0,0.0,0.0,0.0,0.14,1.38,0.52,0.59,0,543
1666,-0.094763,0.250933,-0.963355,-0.294444,0.183172,-0.93795,-0.20199999999999999,0.22399999999999998,-0.4,-65.4,566.9,0.17600000000000002,0.29600000000000004,0.259,0.0,0.0,0.02,0.0,2.32,1.85,0.44,2.14,2.36,0.0,0.0,0.0,0.33,0.3,1.49,0.52,0.66,0,543
1667,-0.091838,0.243668,-0.965501,-0.292587,0.17852,-0.939427,-0.19899999999999998,0.218,-1.6,-65.1,564.5,0.171,0.295,0.24600000000000002,0.0,0.0,0.12,0.0,2.44,2.12,0.7,2.56,2.13,0.0,0.0,0.0,0.42,0.0,1.31,0.41,0.32,0,543
1668,-0.094711,0.249896,-0.9636290000000001,-0.294731,0.18623900000000002,-0.937256,-0.20199999999999999,0.226,-3.1,-63.8,564.2,0.18100000000000002,0.302,0.23600000000000002,0.0,0.0,0.0,0.0,2.19,1.34,0.59,2.29,2.19,0.0,0.0,0.0,0.19,0.03,1.4,1.03,0.21,0,543
1669,-0.09374400000000001,0.260653,-0.9608700000000001,-0.295669,0.19822,-0.934499,-0.203,0.23800000000000002,-4.4,-61.0,562.9,0.19899999999999998,0.304,0.22399999999999998,0.0,0.0,0.0,0.0,2.23,1.29,0.54,2.21,2.28,0.0,0.0,0.0,0.26,0.0,1.43,0.99,0.42,0,543
1670,-0.09010499999999999,0.27308899999999997,-0.9577600000000001,-0.29268,0.211892,-0.9324379999999999,-0.2,0.251,-5.7,-57.3,564.4,0.21899999999999997,0.302,0.21100000000000002,0.0,0.0,0.68,0.0,2.06,1.32,0.77,2.39,2.07,0.0,0.0,0.0,0.44,0.28,1.3,0.61,0.51,0,543
1671,-0.08719500000000001,0.294275,-0.951735,-0.291891,0.23168200000000003,-0.927967,-0.19899999999999998,0.273,-6.5,-53.3,563.0,0.254,0.304,0.2,0.0,0.0,0.22,0.0,2.42,1.63,0.69,3.03,2.06,0.16,0.0,0.0,0.0,0.08,1.42,1.31,0.6,0,543
1672,-0.08488,0.307741,-0.947677,-0.292458,0.244313,-0.924543,-0.19899999999999998,0.287,-6.7,-49.1,561.2,0.278,0.307,0.18600000000000003,0.0,0.0,0.19,0.0,2.13,1.62,0.5,2.44,2.35,0.0,0.0,0.0,0.03,0.17,1.42,0.87,0.46,0,543
1673,-0.077562,0.339463,-0.937416,-0.29074099999999997,0.275028,-0.916422,-0.196,0.32,-7.0,-45.9,558.3,0.331,0.306,0.162,0.0,0.0,0.12,0.0,2.15,1.47,0.74,2.39,2.33,0.31,0.0,0.0,0.0,0.03,1.57,0.1,0.49,0,543
1674,-0.078196,0.368052,-0.9265110000000001,-0.293457,0.301491,-0.907186,-0.2,0.35,-7.9,-43.3,555.4,0.376,0.314,0.147,0.0,0.0,0.68,0.0,2.25,2.03,0.78,2.55,2.44,0.37,0.0,0.0,0.36,0.0,1.74,0.7,0.48,0,543
1675,-0.070765,0.378392,-0.9229360000000001,-0.289682,0.310961,-0.9052,-0.195,0.361,-9.1,-41.0,555.0,0.395,0.308,0.142,0.0,0.0,0.53,0.0,2.24,1.64,0.6,2.32,2.32,0.5,0.0,0.0,0.23,0.0,1.73,0.8,0.48,0,543
